packed_key,from_node_id,to_node_id,qvdf_start_speed_mph_am,qvdf_end_speed_mph_am,qvdf_start_speed_mph_md,qvdf_end_speed_mph_md,qvdf_start_speed_mph_pm,qvdf_end_speed_mph_pm,baseline_anchor_source,stage2_anchor_source,baseline_qvdf_start_speed_mph_am,stage1_assignment_qvdf_start_speed_mph_am,baseline_qvdf_end_speed_mph_am,stage1_assignment_qvdf_end_speed_mph_am,baseline_qvdf_start_speed_mph_md,stage1_assignment_qvdf_start_speed_mph_md,baseline_qvdf_end_speed_mph_md,stage1_assignment_qvdf_end_speed_mph_md,baseline_qvdf_start_speed_mph_pm,stage1_assignment_qvdf_start_speed_mph_pm,baseline_qvdf_end_speed_mph_pm,stage1_assignment_qvdf_end_speed_mph_pm
15088220161350,3513,50502,34.9748,34.94315,34.94315,34.90845,34.90845,34.9054,assignment,stage1_assignment_speed_mph,34.9586,34.9748,34.83545,34.94315,34.83545,34.94315,34.74355,34.90845,34.74355,34.90845,34.7748,34.9054
15092515129207,3514,51063,22.9925,22.98985,22.98985,22.98735,22.98735,22.9875,assignment,stage1_assignment_speed_mph,22.9868,22.9925,22.97425,22.98985,22.97425,22.98985,22.9667,22.98735,22.9667,22.98735,22.9717,22.9875
15096810096677,3515,51237,22.9873,22.9804,22.9804,22.97165,22.97165,22.9698,assignment,stage1_assignment_speed_mph,22.9793,22.9873,22.94655,22.9804,22.94655,22.9804,22.92325,22.97165,22.92325,22.97165,22.9327,22.9698
15096810096678,3515,51238,22.9868,22.9837,22.9837,22.9794,22.9794,22.9782,assignment,stage1_assignment_speed_mph,22.9794,22.9868,22.95955,22.9837,22.95955,22.9837,22.9428,22.9794,22.9428,22.9794,22.9459,22.9782
15101105063969,3516,51233,22.9968,22.9949,22.9949,22.98955,22.98955,22.9861,assignment,stage1_assignment_speed_mph,22.9947,22.9968,22.98345,22.9949,22.98345,22.9949,22.967,22.98955,22.967,22.98955,22.9618,22.9861
15101105063970,3516,51234,22.9692,22.96045,22.96045,22.953,22.953,22.9543,assignment,stage1_assignment_speed_mph,22.9445,22.9692,22.9002,22.96045,22.9002,22.96045,22.87855,22.953,22.87855,22.953,22.9012,22.9543
15105400031243,3517,51211,34.9682,34.96335,34.96335,34.96065,34.96065,34.9628,assignment,stage1_assignment_speed_mph,34.9439,34.9682,34.9126,34.96335,34.9126,34.96335,34.90645,34.96065,34.90645,34.96065,34.9316,34.9628
15105400031263,3517,51231,34.9942,34.9921,34.9921,34.9901,34.9901,34.9902,assignment,stage1_assignment_speed_mph,34.9898,34.9942,34.97985,34.9921,34.97985,34.9921,34.96815,34.9901,34.96815,34.9901,34.9664,34.9902
15105400031264,3517,51232,34.9519,34.9465,34.9465,34.94565,34.94565,34.9502,assignment,stage1_assignment_speed_mph,34.9154,34.9519,34.85945,34.9465,34.85945,34.9465,34.84065,34.94565,34.84065,34.94565,34.8778,34.9502
15109694998399,3518,51071,34.9779,34.97705,34.97705,34.97775,34.97775,34.9793,assignment,stage1_assignment_speed_mph,34.9624,34.9779,34.94645,34.97705,34.94645,34.97705,34.9426,34.97775,34.9426,34.97775,34.9547,34.9793
15109694998557,3518,51229,34.989,34.9867,34.9867,34.9856,34.9856,34.9868,assignment,stage1_assignment_speed_mph,34.9816,34.989,34.965,34.9867,34.965,34.9867,34.95805,34.9856,34.95805,34.9856,34.9677,34.9868
15109694998558,3518,51230,34.9657,34.96105,34.96105,34.9601,34.9601,34.9638,assignment,stage1_assignment_speed_mph,34.9375,34.9657,34.90725,34.96105,34.90725,34.96105,34.90065,34.9601,34.90065,34.9601,34.9243,34.9638
15113989965840,3519,51216,39.989,39.9888,39.9888,39.98935,39.98935,39.9901,assignment,stage1_assignment_speed_mph,39.9821,39.989,39.9739,39.9888,39.9739,39.9888,39.97155,39.98935,39.97155,39.98935,39.9774,39.9901
15113989965849,3519,51225,39.9796,39.9777,39.9777,39.976,39.976,39.9762,assignment,stage1_assignment_speed_mph,39.9657,39.9796,39.9466,39.9777,39.9466,39.9777,39.9367,39.976,39.9367,39.976,39.9459,39.9762
15113989965898,3519,51274,39.9971,39.9965,39.9965,39.996,39.996,39.9961,assignment,stage1_assignment_speed_mph,39.9953,39.9971,39.9916,39.9965,39.9916,39.9965,39.9896,39.996,39.9896,39.996,39.9913,39.9961
15113989965899,3519,51275,39.9997,39.9996,39.9996,39.99955,39.99955,39.9996,assignment,stage1_assignment_speed_mph,39.9995,39.9997,39.99905,39.9996,39.99905,39.9996,39.9988,39.99955,39.9988,39.99955,39.999,39.9996
15118284932993,3520,51073,39.9782,39.97535,39.97535,39.97645,39.97645,39.9804,assignment,stage1_assignment_speed_mph,39.9705,39.9782,39.952,39.97535,39.952,39.97535,39.9436,39.97645,39.9436,39.97645,39.9537,39.9804
15118284933135,3520,51215,39.9632,39.96465,39.96465,39.9652,39.9652,39.9643,assignment,stage1_assignment_speed_mph,39.9328,39.9632,39.9058,39.96465,39.9058,39.96465,39.90005,39.9652,39.90005,39.9652,39.9213,39.9643
15122579900296,3521,51080,39.9912,39.99,39.99,39.9887,39.9887,39.9886,assignment,stage1_assignment_speed_mph,39.9854,39.9912,39.97605,39.99,39.97605,39.99,39.97045,39.9887,39.97045,39.9887,39.9742,39.9886
15122579900430,3521,51214,39.9935,39.9925,39.9925,39.99195,39.99195,39.9924,assignment,stage1_assignment_speed_mph,39.9891,39.9935,39.982,39.9925,39.982,39.9925,39.9788,39.99195,39.9788,39.99195,39.9827,39.9924
15126874867722,3522,51210,39.9944,39.9934,39.9934,39.99305,39.99305,39.9937,assignment,stage1_assignment_speed_mph,39.9867,39.9944,39.9794,39.9934,39.9794,39.9934,39.97905,39.99305,39.97905,39.99305,39.986,39.9937
15126874867723,3522,51211,39.9666,39.9637,39.9637,39.9635,39.9635,39.9662,assignment,stage1_assignment_speed_mph,39.9454,39.9666,39.91385,39.9637,39.91385,39.9637,39.90245,39.9635,39.90245,39.9635,39.9226,39.9662
15126874867725,3522,51213,39.9734,39.9739,39.9739,39.97565,39.97565,39.9769,assignment,stage1_assignment_speed_mph,39.9594,39.9734,39.942,39.9739,39.942,39.9739,39.93585,39.97565,39.93585,39.97565,39.9471,39.9769
15131169835016,3523,51208,34.9815,34.98265,34.98265,34.9844,34.9844,34.985,assignment,stage1_assignment_speed_mph,34.9611,34.9815,34.9371,34.98265,34.9371,34.98265,34.93035,34.9844,34.93035,34.9844,34.9476,34.985
15131169835017,3523,51209,34.9894,34.9864,34.9864,34.98415,34.98415,34.9849,assignment,stage1_assignment_speed_mph,34.983,34.9894,34.97445,34.9864,34.97445,34.9864,34.9569,34.98415,34.9569,34.98415,34.9479,34.9849
15131169835020,3523,51212,34.9583,34.9541,34.9541,34.95525,34.95525,34.9606,assignment,stage1_assignment_speed_mph,34.9308,34.9583,34.8993,34.9541,34.8993,34.9541,34.90665,34.95525,34.90665,34.95525,34.9455,34.9606
15135464802179,3524,51075,34.9928,34.98955,34.98955,34.9869,34.9869,34.9875,assignment,stage1_assignment_speed_mph,34.9875,34.9928,34.97315,34.98955,34.97315,34.98955,34.96465,34.9869,34.96465,34.9869,34.9705,34.9875
15135464802339,3524,51235,34.9727,34.9674,34.9674,34.963,34.963,34.9639,assignment,stage1_assignment_speed_mph,34.9518,34.9727,34.9177,34.9674,34.9177,34.9674,34.90165,34.963,34.90165,34.963,34.9197,34.9639
15135464802340,3524,51236,34.9622,34.9538,34.9538,34.94875,34.94875,34.9521,assignment,stage1_assignment_speed_mph,34.9338,34.9622,34.8809,34.9538,34.8809,34.9538,34.85725,34.94875,34.85725,34.94875,34.8865,34.9521
15139759769503,3525,51103,39.9969,39.99675,39.99675,39.99665,39.99665,39.9967,assignment,stage1_assignment_speed_mph,39.9948,39.9969,39.99235,39.99675,39.99235,39.99675,39.9912,39.99665,39.9912,39.99665,39.9925,39.9967
15144054736732,3526,51036,39.9699,39.96635,39.96635,39.96565,39.96565,39.9685,assignment,stage1_assignment_speed_mph,39.9364,39.9699,39.90915,39.96635,39.90915,39.96635,39.90855,39.96565,39.90855,39.96565,39.9352,39.9685
15144054736898,3526,51202,39.9752,39.9729,39.9729,39.97105,39.97105,39.9715,assignment,stage1_assignment_speed_mph,39.9749,39.9752,39.94655,39.9729,39.94655,39.9729,39.92405,39.97105,39.92405,39.97105,39.9299,39.9715
15148349704195,3527,51203,34.9812,34.976,34.976,34.9674,34.9674,34.964,assignment,stage1_assignment_speed_mph,34.971,34.9812,34.93395,34.976,34.93395,34.976,34.8922,34.9674,34.8922,34.9674,34.8875,34.964
15148349704196,3527,51204,34.9477,34.91465,34.91465,34.87195,34.87195,34.8623,assignment,stage1_assignment_speed_mph,34.9168,34.9477,34.76005,34.91465,34.76005,34.91465,34.6494,34.87195,34.6494,34.87195,34.6955,34.8623
15152644671487,3528,51199,39.9828,39.9778,39.9778,39.97015,39.97015,39.9675,assignment,stage1_assignment_speed_mph,39.9718,39.9828,39.94445,39.9778,39.94445,39.9778,39.9215,39.97015,39.9215,39.97015,39.9259,39.9675
15156939638690,3529,51106,39.9992,39.99915,39.99915,39.99905,39.99905,39.999,assignment,stage1_assignment_speed_mph,39.9987,39.9992,39.99805,39.99915,39.99805,39.99915,39.9976,39.99905,39.9976,39.99905,39.9978,39.999
15161234605986,3530,51106,39.9909,39.98975,39.98975,39.98885,39.98885,39.9891,assignment,stage1_assignment_speed_mph,39.985,39.9909,39.97535,39.98975,39.97535,39.98975,39.97045,39.98885,39.97045,39.98885,39.9752,39.9891
15165529573440,3531,51264,22.9381,22.94495,22.94495,22.95875,22.95875,22.9657,assignment,stage1_assignment_speed_mph,22.8926,22.9381,22.87215,22.94495,22.87215,22.94495,22.8921,22.95875,22.8921,22.95875,22.9325,22.9657
15165529573441,3531,51265,22.9791,22.9781,22.9781,22.9794,22.9794,22.9817,assignment,stage1_assignment_speed_mph,22.9564,22.9791,22.9417,22.9781,22.9417,22.9781,22.93655,22.9794,22.93655,22.9794,22.9461,22.9817
15169824540592,3532,51120,34.9895,34.9829,34.9829,34.9711,34.9711,34.9659,assignment,stage1_assignment_speed_mph,34.9819,34.9895,34.956,34.9829,34.956,34.9829,34.93265,34.9711,34.93265,34.9711,34.9352,34.9659
15169824540735,3532,51263,34.9922,34.9893,34.9893,34.9814,34.9814,34.9764,assignment,stage1_assignment_speed_mph,34.987,34.9922,34.97055,34.9893,34.97055,34.9893,34.94325,34.9814,34.94325,34.9814,34.9324,34.9764
15174119507871,3533,51103,34.987,34.98205,34.98205,34.977,34.977,34.9769,assignment,stage1_assignment_speed_mph,34.9767,34.987,34.95335,34.98205,34.95335,34.98205,34.94055,34.977,34.94055,34.977,34.9511,34.9769
15174119507974,3533,51206,34.9826,34.97915,34.97915,34.97425,34.97425,34.9728,assignment,stage1_assignment_speed_mph,34.9702,34.9826,34.9482,34.97915,34.9482,34.97915,34.9299,34.97425,34.9299,34.97425,34.9336,34.9728
15178414475214,3534,51150,34.9504,34.93645,34.93645,34.92265,34.92265,34.9228,assignment,stage1_assignment_speed_mph,34.9095,34.9504,34.83245,34.93645,34.83245,34.93645,34.79085,34.92265,34.79085,34.92265,34.8263,34.9228
15178414475271,3534,51207,34.9915,34.988,34.988,34.98615,34.98615,34.9878,assignment,stage1_assignment_speed_mph,34.9885,34.9915,34.9703,34.988,34.9703,34.988,34.95865,34.98615,34.95865,34.98615,34.9652,34.9878
15182709442511,3535,51151,34.9214,34.90445,34.90445,34.8944,34.8944,34.9013,assignment,stage1_assignment_speed_mph,34.8604,34.9214,34.74535,34.90445,34.74535,34.90445,34.6978,34.8944,34.6978,34.8944,34.7653,34.9013
15187004409800,3536,51144,34.9882,34.97835,34.97835,34.96525,34.96525,34.962,assignment,stage1_assignment_speed_mph,34.9799,34.9882,34.94145,34.97835,34.94145,34.97835,34.90765,34.96525,34.90765,34.96525,34.9123,34.962
15191299377079,3537,51127,22.9545,22.9243,22.9243,22.8883,22.8883,22.8825,assignment,stage1_assignment_speed_mph,22.9225,22.9545,22.7835,22.9243,22.7835,22.9243,22.68325,22.8883,22.68325,22.8883,22.722,22.8825
15191299377101,3537,51149,22.9836,22.9741,22.9741,22.95975,22.95975,22.9549,assignment,stage1_assignment_speed_mph,22.9726,22.9836,22.9276,22.9741,22.9276,22.9741,22.8849,22.95975,22.8849,22.95975,22.8872,22.9549
15195594344396,3538,51148,22.8982,22.83695,22.83695,22.7575,22.7575,22.7393,assignment,stage1_assignment_speed_mph,22.8229,22.8982,22.50705,22.83695,22.50705,22.83695,22.28015,22.7575,22.28015,22.7575,22.3691,22.7393
15195594344397,3538,51149,22.9834,22.97065,22.97065,22.95275,22.95275,22.9476,assignment,stage1_assignment_speed_mph,22.9701,22.9834,22.9067,22.97065,22.9067,22.97065,22.84345,22.95275,22.84345,22.95275,22.8436,22.9476
15199889311689,3539,51145,39.9145,39.91875,39.91875,39.93235,39.93235,39.9417,assignment,stage1_assignment_speed_mph,39.8677,39.9145,39.8184,39.91875,39.8184,39.91875,39.819,39.93235,39.819,39.93235,39.8689,39.9417
15199889311690,3539,51146,39.9843,39.98065,39.98065,39.97925,39.97925,39.9815,assignment,stage1_assignment_speed_mph,39.9636,39.9843,39.94235,39.98065,39.94235,39.98065,39.93785,39.97925,39.93785,39.97925,39.9546,39.9815
15204184278879,3540,51039,22.993,22.99015,22.99015,22.98605,22.98605,22.9848,assignment,stage1_assignment_speed_mph,22.9874,22.993,22.9753,22.99015,22.9753,22.99015,22.96425,22.98605,22.96425,22.98605,22.9653,22.9848
15204184278990,3540,51150,22.9963,22.9946,22.9946,22.9926,22.9926,22.9923,assignment,stage1_assignment_speed_mph,22.9939,22.9963,22.98545,22.9946,22.98545,22.9946,22.97975,22.9926,22.97975,22.9926,22.9825,22.9923
15208479246175,3541,51039,22.9997,22.9996,22.9996,22.99945,22.99945,22.9994,assignment,stage1_assignment_speed_mph,22.9995,22.9997,22.999,22.9996,22.999,22.9996,22.99855,22.99945,22.99855,22.99945,22.9986,22.9994
15212774214559,3542,52127,39.9957,39.99525,39.99525,39.9948,39.9948,39.9948,assignment,stage1_assignment_speed_mph,39.9922,39.9957,39.98775,39.99525,39.98775,39.99525,39.98565,39.9948,39.98565,39.9948,39.988,39.9948
15212774214560,3542,52128,39.9886,39.989,39.989,39.99035,39.99035,39.9913,assignment,stage1_assignment_speed_mph,39.9818,39.9886,39.9753,39.989,39.9753,39.989,39.9746,39.99035,39.9746,39.99035,39.9804,39.9913
15217069181825,3543,52097,39.9869,39.98235,39.98235,39.97365,39.97365,39.9695,assignment,stage1_assignment_speed_mph,39.9789,39.9869,39.9562,39.98235,39.9562,39.98235,39.9332,39.97365,39.9332,39.97365,39.9329,39.9695
15217069181826,3543,52098,39.9989,39.9983,39.9983,39.9966,39.9966,39.9955,assignment,stage1_assignment_speed_mph,39.9983,39.9989,39.9945,39.9983,39.9945,39.9983,39.9889,39.9966,39.9889,39.9966,39.9871,39.9955
15225659116445,3545,52125,39.9843,39.9842,39.9842,39.9856,39.9856,39.9871,assignment,stage1_assignment_speed_mph,39.9739,39.9843,39.96305,39.9842,39.96305,39.9842,39.9614,39.9856,39.9614,39.9856,39.9706,39.9871
15229954083715,3546,52099,39.9797,39.9768,39.9768,39.97545,39.97545,39.977,assignment,stage1_assignment_speed_mph,39.9648,39.9797,39.9417,39.9768,39.9417,39.9768,39.9351,39.97545,39.9351,39.97545,39.9516,39.977
15229954083716,3546,52100,39.9785,39.9784,39.9784,39.9796,39.9796,39.9809,assignment,stage1_assignment_speed_mph,39.967,39.9785,39.95195,39.9784,39.95195,39.9784,39.94725,39.9796,39.94725,39.9796,39.9576,39.9809
15229954083717,3546,52101,39.9968,39.9959,39.9959,39.9948,39.9948,39.9946,assignment,stage1_assignment_speed_mph,39.9946,39.9968,39.9898,39.9959,39.9898,39.9959,39.9841,39.9948,39.9841,39.9948,39.9832,39.9946
15234249051012,3547,52100,34.9709,34.9657,34.9657,34.9664,34.9664,34.9723,assignment,stage1_assignment_speed_mph,34.9467,34.9709,34.92295,34.9657,34.92295,34.9657,34.9149,34.9664,34.9149,34.9664,34.9306,34.9723
15234249051021,3547,52109,34.9119,34.9201,34.9201,34.93385,34.93385,34.9394,assignment,stage1_assignment_speed_mph,34.8555,34.9119,34.82105,34.9201,34.82105,34.9201,34.81955,34.93385,34.81955,34.93385,34.8525,34.9394
15234249051067,3547,52155,34.9273,34.9215,34.9215,34.92005,34.92005,34.9244,assignment,stage1_assignment_speed_mph,34.8661,34.9273,34.77965,34.9215,34.77965,34.9215,34.76525,34.92005,34.76525,34.92005,34.8373,34.9244
15238544018318,3548,52110,34.9656,34.96225,34.96225,34.96125,34.96125,34.9636,assignment,stage1_assignment_speed_mph,34.9414,34.9656,34.91045,34.96225,34.91045,34.96225,34.8982,34.96125,34.8982,34.96125,34.9169,34.9636
15238544018319,3548,52111,34.8718,34.87795,34.87795,34.8949,34.8949,34.9057,assignment,stage1_assignment_speed_mph,34.7696,34.8718,34.6938,34.87795,34.6938,34.87795,34.69715,34.8949,34.69715,34.8949,34.7763,34.9057
15238544018320,3548,52112,34.9614,34.95685,34.95685,34.9576,34.9576,34.9629,assignment,stage1_assignment_speed_mph,34.9302,34.9614,34.88645,34.95685,34.88645,34.95685,34.8778,34.9576,34.8778,34.9576,34.9129,34.9629
15242838985615,3549,52111,34.9678,34.96025,34.96025,34.96055,34.96055,34.9684,assignment,stage1_assignment_speed_mph,34.9333,34.9678,34.88995,34.96025,34.88995,34.96025,34.8762,34.96055,34.8762,34.96055,34.9058,34.9684
15242838985620,3549,52116,34.9202,34.9246,34.9246,34.93395,34.93395,34.9389,assignment,stage1_assignment_speed_mph,34.8679,34.9202,34.82625,34.9246,34.82625,34.9246,34.8323,34.93395,34.8323,34.93395,34.88,34.9389
15247133952926,3550,52126,39.9566,39.9533,39.9533,39.95195,39.95195,39.9539,assignment,stage1_assignment_speed_mph,39.928,39.9566,39.88705,39.9533,39.88705,39.9533,39.87025,39.95195,39.87025,39.95195,39.8944,39.9539
15251428920216,3551,52120,39.9765,39.97565,39.97565,39.9767,39.9767,39.9786,assignment,stage1_assignment_speed_mph,39.9611,39.9765,39.94255,39.97565,39.94255,39.97565,39.93765,39.9767,39.93765,39.9767,39.9513,39.9786
15255723887510,3552,52118,34.9932,34.9922,34.9922,34.99165,34.99165,34.9921,assignment,stage1_assignment_speed_mph,34.9885,34.9932,34.9815,34.9922,34.9815,34.9922,34.978,34.99165,34.978,34.99165,34.9815,34.9921
15255723887511,3552,52119,34.9523,34.95065,34.95065,34.95365,34.95365,34.9583,assignment,stage1_assignment_speed_mph,34.9152,34.9523,34.8779,34.95065,34.8779,34.95065,34.87235,34.95365,34.87235,34.95365,34.9041,34.9583
15260018854805,3553,52117,39.9783,39.9802,39.9802,39.98055,39.98055,39.979,assignment,stage1_assignment_speed_mph,39.9715,39.9783,39.9556,39.9802,39.9556,39.9802,39.92855,39.98055,39.92855,39.98055,39.9174,39.979
15260018854809,3553,52121,39.9989,39.99855,39.99855,39.9981,39.9981,39.998,assignment,stage1_assignment_speed_mph,39.998,39.9989,39.9937,39.99855,39.9937,39.99855,39.9837,39.9981,39.9837,39.9981,39.978,39.998
15260018854810,3553,52122,39.9648,39.9626,39.9626,39.96445,39.96445,39.9685,assignment,stage1_assignment_speed_mph,39.9407,39.9648,39.91425,39.9626,39.91425,39.9626,39.93515,39.96445,39.93515,39.96445,39.9825,39.9685
15264313822107,3554,52123,39.9899,39.9892,39.9892,39.98905,39.98905,39.9896,assignment,stage1_assignment_speed_mph,39.9833,39.9899,39.97445,39.9892,39.97445,39.9892,39.971,39.98905,39.971,39.98905,39.9764,39.9896
15268608789410,3555,52130,39.9865,39.9865,39.9865,39.98645,39.98645,39.9864,assignment,stage1_assignment_speed_mph,39.9777,39.9865,39.9683,39.9865,39.9683,39.9865,39.964,39.98645,39.964,39.98645,39.9691,39.9864
15272903756705,3556,52129,39.9917,39.99185,39.99185,39.9926,39.9926,39.9932,assignment,stage1_assignment_speed_mph,39.9862,39.9917,39.98115,39.99185,39.98115,39.99185,39.98035,39.9926,39.98035,39.9926,39.9846,39.9932
15277198724006,3557,52134,39.9891,39.9888,39.9888,39.9893,39.9893,39.9901,assignment,stage1_assignment_speed_mph,39.9819,39.9891,39.9739,39.9888,39.9739,39.9888,39.97175,39.9893,39.97175,39.9893,39.9776,39.9901
15281493691292,3558,52124,39.9883,39.98675,39.98675,39.98415,39.98415,39.9831,assignment,stage1_assignment_speed_mph,39.9808,39.9883,39.96795,39.98675,39.96795,39.98675,39.95835,39.98415,39.95835,39.98415,39.9616,39.9831
15285788658603,3559,52139,39.9904,39.98965,39.98965,39.98855,39.98855,39.9882,assignment,stage1_assignment_speed_mph,39.9842,39.9904,39.9754,39.98965,39.9754,39.98965,39.9699,39.98855,39.9699,39.98855,39.9732,39.9882
15290083625891,3560,52131,39.9706,39.97085,39.97085,39.9725,39.9725,39.9739,assignment,stage1_assignment_speed_mph,39.9512,39.9706,39.93165,39.97085,39.93165,39.97085,39.9262,39.9725,39.9262,39.9725,39.9403,39.9739
15294378593196,3561,52140,39.9721,39.9724,39.9724,39.97425,39.97425,39.9758,assignment,stage1_assignment_speed_mph,39.9537,39.9721,39.93515,39.9724,39.93515,39.9724,39.93065,39.97425,39.93065,39.97425,39.9447,39.9758
15298673560490,3562,52138,39.9702,39.96855,39.96855,39.96545,39.96545,39.964,assignment,stage1_assignment_speed_mph,39.9508,39.9702,39.9246,39.96855,39.9246,39.96855,39.9081,39.96545,39.9081,39.96545,39.9178,39.964
15302968527789,3563,52141,39.9987,39.9988,39.9988,39.999,39.999,39.9991,assignment,stage1_assignment_speed_mph,39.9976,39.9987,39.99695,39.9988,39.99695,39.9988,39.99695,39.999,39.99695,39.999,39.9976,39.9991
15302968527790,3563,52142,39.9932,39.99305,39.99305,39.99355,39.99355,39.9942,assignment,stage1_assignment_speed_mph,39.9891,39.9932,39.98405,39.99305,39.98405,39.99305,39.9831,39.99355,39.9831,39.99355,39.9872,39.9942
15307263495076,3564,52132,39.9555,39.95285,39.95285,39.94835,39.94835,39.9465,assignment,stage1_assignment_speed_mph,39.9265,39.9555,39.8857,39.95285,39.8857,39.95285,39.86105,39.94835,39.86105,39.94835,39.8772,39.9465
15311558462241,3565,52001,39.9922,39.99025,39.99025,39.9841,39.9841,39.9799,assignment,stage1_assignment_speed_mph,39.9865,39.9922,39.97145,39.99025,39.97145,39.99025,39.9562,39.9841,39.9562,39.9841,39.956,39.9799
15311558462355,3565,52115,39.9352,39.9207,39.9207,39.90875,39.90875,39.9113,assignment,stage1_assignment_speed_mph,39.8943,39.9352,39.80055,39.9207,39.80055,39.9207,39.7493,39.90875,39.7493,39.90875,39.7918,39.9113
15315853429648,3566,52112,34.9915,34.9847,34.9847,34.97615,34.97615,34.9744,assignment,stage1_assignment_speed_mph,34.9848,34.9915,34.959,34.9847,34.959,34.9847,34.937,34.97615,34.937,34.97615,34.9408,34.9744
15315853429649,3566,52113,34.9729,34.9635,34.9635,34.95625,34.95625,34.9584,assignment,stage1_assignment_speed_mph,34.9466,34.9729,34.8907,34.9635,34.8907,34.9635,34.86125,34.95625,34.86125,34.95625,34.8877,34.9584
15315853429650,3566,52114,34.9266,34.9155,34.9155,34.90855,34.90855,34.9127,assignment,stage1_assignment_speed_mph,34.8769,34.9266,34.79405,34.9155,34.79405,34.9155,34.76045,34.90855,34.76045,34.90855,34.8097,34.9127
15315853429651,3566,52115,34.9921,34.9886,34.9886,34.98555,34.98555,34.986,assignment,stage1_assignment_speed_mph,34.9863,34.9921,34.9709,34.9886,34.9709,34.9886,34.96205,34.98555,34.96205,34.98555,34.9686,34.986
15320148396969,3567,52137,34.996,34.9952,34.9952,34.99355,34.99355,34.9927,assignment,stage1_assignment_speed_mph,34.993,34.996,34.98825,34.9952,34.98825,34.9952,34.98345,34.99355,34.98345,34.99355,34.9834,34.9927
15324443364241,3568,52113,22.905,22.87485,22.87485,22.8442,22.8442,22.8437,assignment,stage1_assignment_speed_mph,22.8265,22.905,22.6399,22.87485,22.6399,22.87485,22.53275,22.8442,22.53275,22.8442,22.6122,22.8437
15328738329942,3569,50518,22.9616,22.91835,22.91835,22.87335,22.87335,22.8716,assignment,stage1_assignment_speed_mph,22.9344,22.9616,22.75465,22.91835,22.75465,22.91835,22.6307,22.87335,22.6307,22.87335,22.6865,22.8716
15333033298868,3570,52148,22.9616,22.9366,22.9366,22.91235,22.91235,22.9131,assignment,stage1_assignment_speed_mph,22.9333,22.9616,22.81955,22.9366,22.81955,22.9366,22.74895,22.91235,22.74895,22.91235,22.7921,22.9131
15337328266130,3571,52114,22.9567,22.9323,22.9323,22.90485,22.90485,22.9018,assignment,stage1_assignment_speed_mph,22.9232,22.9567,22.809,22.9323,22.809,22.9323,22.7294,22.90485,22.7294,22.90485,22.764,22.9018
15341623233394,3572,52082,34.9551,34.9449,34.9449,34.93295,34.93295,34.9312,assignment,stage1_assignment_speed_mph,34.9246,34.9551,34.854,34.9449,34.854,34.9449,34.8112,34.93295,34.8112,34.93295,34.839,34.9312
15341623233447,3572,52135,34.9084,34.90015,34.90015,34.89165,34.89165,34.8914,assignment,stage1_assignment_speed_mph,34.8452,34.9084,34.738,34.90015,34.738,34.90015,34.6832,34.89165,34.6832,34.89165,34.7356,34.8914
15345918200743,3573,52135,34.952,34.92905,34.92905,34.89595,34.89595,34.8858,assignment,stage1_assignment_speed_mph,34.9221,34.952,34.80195,34.92905,34.80195,34.92905,34.7036,34.89595,34.7036,34.89595,34.7254,34.8858
15350213168040,3574,52136,34.9385,34.9207,34.9207,34.89675,34.89675,34.8906,assignment,stage1_assignment_speed_mph,34.8951,34.9385,34.78265,34.9207,34.78265,34.9207,34.7039,34.89675,34.7039,34.89675,34.7376,34.8906
15354508135287,3575,52087,34.9685,34.95415,34.95415,34.94325,34.94325,34.9467,assignment,stage1_assignment_speed_mph,34.9467,34.9685,34.8719,34.95415,34.8719,34.95415,34.83345,34.94325,34.83345,34.94325,34.8698,34.9467
15354508135333,3575,52133,34.8456,34.79005,34.79005,34.73855,34.73855,34.7426,assignment,stage1_assignment_speed_mph,34.733,34.8456,34.35695,34.79005,34.35695,34.79005,34.16655,34.73855,34.16655,34.73855,34.3522,34.7426
15358803102629,3576,52133,22.8543,22.8183,22.8183,22.7722,22.7722,22.7621,assignment,stage1_assignment_speed_mph,22.754,22.8543,22.4601,22.8183,22.4601,22.8183,22.274,22.7722,22.274,22.7722,22.3818,22.7621
15363098069899,3577,52107,34.9512,34.94525,34.94525,34.9449,34.9449,34.9505,assignment,stage1_assignment_speed_mph,34.8953,34.9512,34.8259,34.94525,34.8259,34.94525,34.8122,34.9449,34.8122,34.9449,34.8679,34.9505
15363098069900,3577,52108,34.9402,34.9391,34.9391,34.9421,34.9421,34.9462,assignment,stage1_assignment_speed_mph,34.9036,34.9402,34.86,34.9391,34.86,34.9391,34.84005,34.9421,34.84005,34.9421,34.8637,34.9462
15363098069947,3577,52155,34.9864,34.98205,34.98205,34.97825,34.97825,34.9788,assignment,stage1_assignment_speed_mph,34.9887,34.9864,34.9797,34.98205,34.9797,34.98205,34.97485,34.97825,34.97485,34.97825,34.979,34.9788
15367393037192,3578,52104,34.9891,34.97885,34.97885,34.9475,34.9475,34.9264,assignment,stage1_assignment_speed_mph,34.9674,34.9891,34.86125,34.97885,34.86125,34.97885,34.78585,34.9475,34.78585,34.9475,34.8166,34.9264
15367393037194,3578,52106,34.8816,34.84505,34.84505,34.8393,34.8393,34.8701,assignment,stage1_assignment_speed_mph,34.8057,34.8816,34.65875,34.84505,34.65875,34.84505,34.60385,34.8393,34.60385,34.8393,34.6959,34.8701
