packed_key,from_node_id,to_node_id,stage2_anchor_source,period,qvdf_start_speed_mph,qvdf_end_speed_mph,boundary_status
94222992561587,21938,21939,stage1_assignment_speed_mph,AM,34.9981,34.997,both
94227287507027,21939,83,stage1_assignment_speed_mph,AM,16.9967,16.99515,both
94227287507028,21939,84,stage1_assignment_speed_mph,AM,16.9956,16.99585,both
94227287528881,21939,21937,stage1_assignment_speed_mph,AM,34.4956,34.48675,both
94227287528882,21939,21938,stage1_assignment_speed_mph,AM,34.9977,34.9967,both
94231582474326,21940,86,stage1_assignment_speed_mph,AM,16.9974,16.99595,both
94231582495793,21940,21553,stage1_assignment_speed_mph,AM,34.414,34.1152,both
94231582495801,21940,21561,stage1_assignment_speed_mph,AM,34.5751,34.40635,both
94235877441627,21941,91,stage1_assignment_speed_mph,AM,16.9863,16.97745,both
94235877462210,21941,20674,stage1_assignment_speed_mph,AM,27.736,29.70805,both
94235877463097,21941,21561,stage1_assignment_speed_mph,AM,30.344,30.1605,both
94240172408923,21942,91,stage1_assignment_speed_mph,AM,17.0,17.0,both
94240172429514,21942,20682,stage1_assignment_speed_mph,AM,26.6145,26.97995,both
94240172430385,21942,21553,stage1_assignment_speed_mph,AM,25.8762,26.2483,both
94244467376222,21943,94,stage1_assignment_speed_mph,AM,16.9396,16.9174,both
94244467396825,21943,20697,stage1_assignment_speed_mph,AM,25.5343,24.94355,both
94244467397680,21943,21552,stage1_assignment_speed_mph,AM,25.941,26.0833,both
94248762364248,21944,20824,stage1_assignment_speed_mph,AM,24.1629,24.10015,both
94248762365370,21944,21946,stage1_assignment_speed_mph,AM,34.9581,34.96315,both
94253057332481,21945,21761,stage1_assignment_speed_mph,AM,31.5038,30.676,both
94253057332666,21945,21946,stage1_assignment_speed_mph,AM,34.2361,34.0819,both
94253057332714,21945,21994,stage1_assignment_speed_mph,AM,10.0,10.0,both
94257352278170,21946,154,stage1_assignment_speed_mph,AM,16.9908,16.9861,both
94257352299960,21946,21944,stage1_assignment_speed_mph,AM,34.9666,34.8849,both
94257352299961,21946,21945,stage1_assignment_speed_mph,AM,33.3149,33.81605,both
94261647266016,21947,20704,stage1_assignment_speed_mph,AM,26.8272,27.5989,both
94261647266017,21947,20705,stage1_assignment_speed_mph,AM,26.1062,26.1197,both
94261647267260,21947,21948,stage1_assignment_speed_mph,AM,27.1088,27.12605,both
94261647268819,21947,23507,stage1_assignment_speed_mph,AM,31.0253,27.9246,both
94265942233312,21948,20704,stage1_assignment_speed_mph,AM,27.2867,26.43305,both
94265942233321,21948,20713,stage1_assignment_speed_mph,AM,25.8564,25.27805,both
94265942234555,21948,21947,stage1_assignment_speed_mph,AM,30.1981,26.76095,both
94265942234559,21948,21951,stage1_assignment_speed_mph,AM,27.6967,26.90585,both
94270237200639,21949,20735,stage1_assignment_speed_mph,AM,27.6922,29.83915,both
94270237200640,21949,20736,stage1_assignment_speed_mph,AM,27.3941,27.10945,both
94270237201854,21949,21950,stage1_assignment_speed_mph,AM,26.7657,24.71685,both
94270237201856,21949,21952,stage1_assignment_speed_mph,AM,29.6583,26.67145,both
94274532167935,21950,20735,stage1_assignment_speed_mph,AM,25.4254,25.82235,both
94274532167947,21950,20747,stage1_assignment_speed_mph,AM,26.1091,25.70655,both
94274532169149,21950,21949,stage1_assignment_speed_mph,AM,25.3212,23.64105,both
94278827114593,21951,97,stage1_assignment_speed_mph,AM,16.9976,16.9972,both
94278827114595,21951,99,stage1_assignment_speed_mph,AM,16.9998,16.9997,both
94278827135211,21951,20715,stage1_assignment_speed_mph,AM,27.8342,27.1587,both
94278827136444,21951,21948,stage1_assignment_speed_mph,AM,29.8881,26.523,both
94283122081893,21952,101,stage1_assignment_speed_mph,AM,16.9883,16.99395,both
94283122102507,21952,20715,stage1_assignment_speed_mph,AM,29.4893,26.55185,both
94283122103741,21952,21949,stage1_assignment_speed_mph,AM,30.1275,28.9441,both
94287417070032,21953,20944,stage1_assignment_speed_mph,AM,30.6555,30.11255,both
94287417070578,21953,21490,stage1_assignment_speed_mph,AM,27.795,28.22015,both
94287417071042,21953,21954,stage1_assignment_speed_mph,AM,33.4404,33.20015,both
94291712016486,21954,102,stage1_assignment_speed_mph,AM,16.9997,16.99975,both
94291712037132,21954,20748,stage1_assignment_speed_mph,AM,33.6507,33.4208,both
94291712038337,21954,21953,stage1_assignment_speed_mph,AM,32.9764,32.98855,both
94296007004454,21955,20774,stage1_assignment_speed_mph,AM,26.511,27.02425,both
94296007005170,21955,21490,stage1_assignment_speed_mph,AM,27.8178,26.2068,both
94296007005173,21955,21493,stage1_assignment_speed_mph,AM,30.878,30.2663,both
94300301971751,21956,20775,stage1_assignment_speed_mph,AM,31.7881,31.434,both
94300301971763,21956,20787,stage1_assignment_speed_mph,AM,31.2018,30.17635,both
94300301972469,21956,21493,stage1_assignment_speed_mph,AM,25.7184,25.1946,both
94304596918588,21957,316,stage1_assignment_speed_mph,AM,16.9858,16.9773,both
94304596939608,21957,21336,stage1_assignment_speed_mph,AM,28.2885,28.25295,both
94304596939619,21957,21347,stage1_assignment_speed_mph,AM,37.0904,36.0298,both
94308891906876,21958,21308,stage1_assignment_speed_mph,AM,32.0423,34.7357,both
94308891906878,21958,21310,stage1_assignment_speed_mph,AM,38.5531,37.13515,both
94308891907530,21958,21962,stage1_assignment_speed_mph,AM,34.1199,34.1018,both
94308891907531,21958,21963,stage1_assignment_speed_mph,AM,32.5888,32.5602,both
94313186874564,21959,21700,stage1_assignment_speed_mph,AM,30.7557,30.2099,both
94313186874565,21959,21701,stage1_assignment_speed_mph,AM,32.3835,29.81,both
94313186874825,21959,21961,stage1_assignment_speed_mph,AM,34.9852,34.8263,both
94317481842121,21960,21961,stage1_assignment_speed_mph,AM,34.6611,34.64585,both
94317481842122,21960,21962,stage1_assignment_speed_mph,AM,34.9852,34.82635,both
94321776787784,21961,328,stage1_assignment_speed_mph,AM,17.0,17.0,both
94321776809415,21961,21959,stage1_assignment_speed_mph,AM,34.6611,34.64585,both
94321776809416,21961,21960,stage1_assignment_speed_mph,AM,34.9852,34.82635,both
94326071755080,21962,328,stage1_assignment_speed_mph,AM,16.9937,16.99135,both
94326071776710,21962,21958,stage1_assignment_speed_mph,AM,34.3711,34.20305,both
94326071776712,21962,21960,stage1_assignment_speed_mph,AM,34.6611,34.64585,both
94330366743235,21963,21187,stage1_assignment_speed_mph,AM,36.5859,35.0462,both
94330366743729,21963,21681,stage1_assignment_speed_mph,AM,27.8624,29.74865,both
94330366744006,21963,21958,stage1_assignment_speed_mph,AM,32.9863,32.6763,both
94330366744030,21963,21982,stage1_assignment_speed_mph,AM,33.3209,33.1843,both
94334661711309,21964,21965,stage1_assignment_speed_mph,AM,33.457,33.6164,both
94334661711326,21964,21982,stage1_assignment_speed_mph,AM,34.8241,34.47175,both
94338956678320,21965,21680,stage1_assignment_speed_mph,AM,32.1571,32.07035,both
94338956678322,21965,21682,stage1_assignment_speed_mph,AM,33.6935,33.4936,both
94338956678604,21965,21964,stage1_assignment_speed_mph,AM,34.8241,34.4717,both
94338956678607,21965,21967,stage1_assignment_speed_mph,AM,34.6134,34.229,both
94343251645134,21966,21198,stage1_assignment_speed_mph,AM,30.5061,30.1062,both
94343251645634,21966,21698,stage1_assignment_speed_mph,AM,32.5031,31.97995,both
94343251645903,21966,21967,stage1_assignment_speed_mph,AM,34.4876,34.23065,both
94347546591485,21967,253,stage1_assignment_speed_mph,AM,16.9959,16.98995,both
94347546591561,21967,329,stage1_assignment_speed_mph,AM,16.9984,16.99755,both
94347546613197,21967,21965,stage1_assignment_speed_mph,AM,34.7986,34.5068,both
94347546613198,21967,21966,stage1_assignment_speed_mph,AM,34.0684,33.7243,both
94351841558781,21968,253,stage1_assignment_speed_mph,AM,16.9954,16.99105,both
94351841558782,21968,254,stage1_assignment_speed_mph,AM,16.9763,16.96225,both
94351841579720,21968,21192,stage1_assignment_speed_mph,AM,39.6185,39.41585,both
94351841579721,21968,21193,stage1_assignment_speed_mph,AM,38.0086,38.02485,both
94356136526078,21969,254,stage1_assignment_speed_mph,AM,17.0,16.99705,both
94356136547015,21969,21191,stage1_assignment_speed_mph,AM,36.996,35.6944,both
94356136547507,21969,21683,stage1_assignment_speed_mph,AM,28.5699,30.2754,both
94360431494154,21970,1034,stage1_assignment_speed_mph,AM,16.978,16.96585,both
94360431514329,21970,21209,stage1_assignment_speed_mph,AM,27.6739,27.45605,both
94360431514330,21970,21210,stage1_assignment_speed_mph,AM,31.266,30.25175,both
94364726481613,21971,21197,stage1_assignment_speed_mph,AM,31.1702,30.37585,both
94364726482086,21971,21670,stage1_assignment_speed_mph,AM,30.6706,27.29685,both
94364726482388,21971,21972,stage1_assignment_speed_mph,AM,32.7806,33.1611,both
94369021427967,21972,255,stage1_assignment_speed_mph,AM,16.9993,16.99305,both
94369021427969,21972,257,stage1_assignment_speed_mph,AM,16.9948,16.9928,both
94369021448915,21972,21203,stage1_assignment_speed_mph,AM,31.464,31.36265,both
94369021449683,21972,21971,stage1_assignment_speed_mph,AM,34.5904,34.3766,both
94373316416042,21973,21034,stage1_assignment_speed_mph,AM,27.6945,26.93485,both
94373316416043,21973,21035,stage1_assignment_speed_mph,AM,30.1129,28.4557,both
94373316416983,21973,21975,stage1_assignment_speed_mph,AM,35.0,35.0,both
94377611383340,21974,21036,stage1_assignment_speed_mph,AM,35.0,35.0,both
94377611384279,21974,21975,stage1_assignment_speed_mph,AM,35.0,35.0,both
94381906329869,21975,269,stage1_assignment_speed_mph,AM,17.0,17.0,both
94381906351573,21975,21973,stage1_assignment_speed_mph,AM,35.0,35.0,both
94381906351574,21975,21974,stage1_assignment_speed_mph,AM,35.0,35.0,both
94386201318588,21976,21692,stage1_assignment_speed_mph,AM,39.9808,37.90485,both
94386201318589,21976,21693,stage1_assignment_speed_mph,AM,33.3277,33.08895,both
94386201324885,21976,27989,stage1_assignment_speed_mph,AM,39.5615,39.3826,both
94390496285381,21977,21189,stage1_assignment_speed_mph,AM,31.858,31.5389,both
94390496286170,21977,21978,stage1_assignment_speed_mph,AM,29.2761,29.98385,both
94390496292286,21977,28094,stage1_assignment_speed_mph,AM,34.5204,34.2341,both
94394791232530,21978,1042,stage1_assignment_speed_mph,AM,16.9974,16.99455,both
94394791252678,21978,21190,stage1_assignment_speed_mph,AM,29.1349,29.86745,both
94394791253465,21978,21977,stage1_assignment_speed_mph,AM,32.3888,32.34045,both
94399086219720,21979,20936,stage1_assignment_speed_mph,AM,28.0249,27.5464,both
94399086219722,21979,20938,stage1_assignment_speed_mph,AM,29.131,28.30115,both
94403381186940,21980,20860,stage1_assignment_speed_mph,AM,33.2391,33.03985,both
94403381186965,21980,20885,stage1_assignment_speed_mph,AM,30.8466,32.0928,both
94403381187799,21980,21719,stage1_assignment_speed_mph,AM,32.4449,31.66045,both
94407676154608,21981,21232,stage1_assignment_speed_mph,AM,27.8171,27.0223,both
94411971101001,21982,329,stage1_assignment_speed_mph,AM,16.999,16.99855,both
94411971122635,21982,21963,stage1_assignment_speed_mph,AM,34.6733,34.138,both
94411971122636,21982,21964,stage1_assignment_speed_mph,AM,33.4568,33.6163,both
94416266068347,21983,379,stage1_assignment_speed_mph,AM,16.9998,16.9997,both
94416266087975,21983,20007,stage1_assignment_speed_mph,AM,32.897,31.07695,both
94420561056165,21984,20901,stage1_assignment_speed_mph,AM,29.8932,28.95635,both
94420561056169,21984,20905,stage1_assignment_speed_mph,AM,26.0319,27.14455,both
94420561056170,21984,20906,stage1_assignment_speed_mph,AM,39.0379,39.2406,both
94424856023851,21985,21291,stage1_assignment_speed_mph,AM,26.0967,26.40145,both
94424856023856,21985,21296,stage1_assignment_speed_mph,AM,37.9785,37.1375,both
94429150990425,21986,20569,stage1_assignment_speed_mph,AM,25.8476,25.4976,both
94429150990427,21986,20571,stage1_assignment_speed_mph,AM,27.2052,27.7248,both
94433445957157,21987,20005,stage1_assignment_speed_mph,AM,35.0,35.0,both
94433445957219,21987,20067,stage1_assignment_speed_mph,AM,10.0,10.0,both
94437740924807,21988,20359,stage1_assignment_speed_mph,AM,26.4678,26.59445,both
94437740924859,21988,20411,stage1_assignment_speed_mph,AM,27.5389,27.01845,both
94437740926438,21988,21990,stage1_assignment_speed_mph,AM,40.0,40.0,both
94442035892664,21989,20920,stage1_assignment_speed_mph,AM,26.9315,26.0979,both
94442035892741,21989,20997,stage1_assignment_speed_mph,AM,21.8326,21.72095,both
94442035893734,21989,21990,stage1_assignment_speed_mph,AM,40.0,40.0,both
94446330859399,21990,20359,stage1_assignment_speed_mph,AM,40.0,40.0,both
94446330859418,21990,20378,stage1_assignment_speed_mph,AM,40.0,40.0,both
94446330861028,21990,21988,stage1_assignment_speed_mph,AM,40.0,40.0,both
94446330861029,21990,21989,stage1_assignment_speed_mph,AM,40.0,40.0,both
94450625827191,21991,20855,stage1_assignment_speed_mph,AM,23.7344,24.01835,both
94450625827195,21991,20859,stage1_assignment_speed_mph,AM,30.0,28.35745,both
94450625827770,21991,21434,stage1_assignment_speed_mph,AM,27.682,28.52155,both
94454920794491,21992,20859,stage1_assignment_speed_mph,AM,24.9722,24.42565,both
94454920795067,21992,21435,stage1_assignment_speed_mph,AM,25.1662,25.7607,both
94454920795632,21992,22000,stage1_assignment_speed_mph,AM,22.9943,22.41075,both
94459215761270,21993,20342,stage1_assignment_speed_mph,AM,23.9054,24.19175,both
94459215761271,21993,20343,stage1_assignment_speed_mph,AM,27.7066,27.04395,both
94463510728876,21994,20652,stage1_assignment_speed_mph,AM,27.0168,25.96715,both
94463510728877,21994,20653,stage1_assignment_speed_mph,AM,22.4312,21.22085,both
94463510730169,21994,21945,stage1_assignment_speed_mph,AM,10.0,10.0,both
94467805696287,21995,20767,stage1_assignment_speed_mph,AM,40.0,39.86505,both
94467805696288,21995,20768,stage1_assignment_speed_mph,AM,35.9012,33.702,both
94472100663649,21996,20833,stage1_assignment_speed_mph,AM,35.0,35.0,both
94472100664336,21996,21520,stage1_assignment_speed_mph,AM,23.6051,23.1773,both
94476395630406,21997,20294,stage1_assignment_speed_mph,AM,37.3917,37.0251,both
94476395632111,21997,21999,stage1_assignment_speed_mph,AM,31.4332,28.97795,both
94480690597704,21998,20296,stage1_assignment_speed_mph,AM,39.9338,39.77925,both
94480690597741,21998,20333,stage1_assignment_speed_mph,AM,34.6033,34.6526,both
94480690599407,21998,21999,stage1_assignment_speed_mph,AM,39.5071,39.4844,both
94484985565000,21999,20296,stage1_assignment_speed_mph,AM,28.754,30.8626,both
94484985565004,21999,20300,stage1_assignment_speed_mph,AM,25.7067,24.47135,both
94484985566701,21999,21997,stage1_assignment_speed_mph,AM,35.3939,34.6643,both
94484985566702,21999,21998,stage1_assignment_speed_mph,AM,39.9377,39.9366,both
94489280512115,22000,115,stage1_assignment_speed_mph,AM,16.9957,16.99265,both
94489280532868,22000,20868,stage1_assignment_speed_mph,AM,23.0311,22.4914,both
94489280533992,22000,21992,stage1_assignment_speed_mph,AM,23.1276,22.35885,both
94493575501299,22001,22003,stage1_assignment_speed_mph,AM,36.1131,39.18565,both
94493575501494,22001,22198,stage1_assignment_speed_mph,AM,43.56,44.0941,both
94493575502482,22001,23186,stage1_assignment_speed_mph,AM,43.8895,42.97405,both
94497870468791,22002,22199,stage1_assignment_speed_mph,AM,43.3298,42.2654,both
94497870469778,22002,23186,stage1_assignment_speed_mph,AM,37.5384,40.3672,both
94502165414536,22003,648,stage1_assignment_speed_mph,AM,34.953,34.9329,both
94502165435889,22003,22001,stage1_assignment_speed_mph,AM,40.4038,39.99075,both
94502165435897,22003,22009,stage1_assignment_speed_mph,AM,31.7551,34.77745,both
94502165436083,22003,22195,stage1_assignment_speed_mph,AM,36.2084,36.39825,both
94506460381866,22004,682,stage1_assignment_speed_mph,AM,28.9537,28.93175,both
94506460403189,22004,22005,stage1_assignment_speed_mph,AM,28.8578,28.4141,both
94506460403508,22004,22324,stage1_assignment_speed_mph,AM,25.7558,25.73135,both
94506460403936,22004,22752,stage1_assignment_speed_mph,AM,27.4398,27.0691,both
94510755349182,22005,702,stage1_assignment_speed_mph,AM,16.5898,16.5033,both
94510755370484,22005,22004,stage1_assignment_speed_mph,AM,31.7869,30.2317,both
94510755371580,22005,23100,stage1_assignment_speed_mph,AM,32.7667,33.493,both
94510755372188,22005,23708,stage1_assignment_speed_mph,AM,27.9254,25.447,both
94510755372216,22005,23736,stage1_assignment_speed_mph,AM,30.2666,27.8952,both
94515050316434,22006,658,stage1_assignment_speed_mph,AM,34.9805,34.97445,both
94515050337783,22006,22007,stage1_assignment_speed_mph,AM,36.2177,38.72645,both
94515050337843,22006,22067,stage1_assignment_speed_mph,AM,32.391,33.82095,both
94515050338044,22006,22268,stage1_assignment_speed_mph,AM,39.9805,38.6995,both
94519345283729,22007,657,stage1_assignment_speed_mph,AM,34.9752,34.9722,both
94519345283730,22007,658,stage1_assignment_speed_mph,AM,34.9758,34.9763,both
94519345305078,22007,22006,stage1_assignment_speed_mph,AM,43.3427,42.1104,both
94519345305087,22007,22015,stage1_assignment_speed_mph,AM,35.9936,37.3948,both
94523640251026,22008,658,stage1_assignment_speed_mph,AM,34.9934,34.99035,both
94523640251027,22008,659,stage1_assignment_speed_mph,AM,34.9833,34.9756,both
94523640272383,22008,22015,stage1_assignment_speed_mph,AM,31.1288,31.21835,both
94523640273802,22008,23434,stage1_assignment_speed_mph,AM,36.4636,36.54015,both
94527935239667,22009,22003,stage1_assignment_speed_mph,AM,36.4053,35.01635,both
94527935239674,22009,22010,stage1_assignment_speed_mph,AM,29.0482,28.8516,both
94527935239828,22009,22164,stage1_assignment_speed_mph,AM,22.4958,23.94775,both
94532230206969,22010,22009,stage1_assignment_speed_mph,AM,30.1325,29.43625,both
94532230208394,22010,23434,stage1_assignment_speed_mph,AM,31.3151,32.09485,both
94532230208395,22010,23435,stage1_assignment_speed_mph,AM,30.0926,29.8244,both
94536525174274,22011,22018,stage1_assignment_speed_mph,AM,31.4077,26.7631,both
94536525174420,22011,22164,stage1_assignment_speed_mph,AM,57.9859,56.11715,both
94536525174447,22011,22191,stage1_assignment_speed_mph,AM,73.8862,71.395,both
94540820141576,22012,22024,stage1_assignment_speed_mph,AM,40.952,39.93035,both
94540820142981,22012,23429,stage1_assignment_speed_mph,AM,30.9195,30.9465,both
94540820142987,22012,23435,stage1_assignment_speed_mph,AM,30.8343,30.1923,both
94545115108867,22013,22019,stage1_assignment_speed_mph,AM,31.3701,32.87035,both
94545115110273,22013,23425,stage1_assignment_speed_mph,AM,31.3209,31.33125,both
94545115110277,22013,23429,stage1_assignment_speed_mph,AM,31.7776,31.34155,both
94549410076159,22014,22015,stage1_assignment_speed_mph,AM,43.5691,42.6127,both
94549410076160,22014,22016,stage1_assignment_speed_mph,AM,36.4677,39.5696,both
94553705043447,22015,22007,stage1_assignment_speed_mph,AM,40.8711,39.49065,both
94553705043448,22015,22008,stage1_assignment_speed_mph,AM,34.4136,33.44725,both
94553705043454,22015,22014,stage1_assignment_speed_mph,AM,36.4675,39.5675,both
94553705043481,22015,22041,stage1_assignment_speed_mph,AM,31.1356,31.49825,both
94557999989395,22016,659,stage1_assignment_speed_mph,AM,34.9779,34.9703,both
94557999989396,22016,660,stage1_assignment_speed_mph,AM,28.9758,28.97255,both
94558000010750,22016,22014,stage1_assignment_speed_mph,AM,43.5711,42.61425,both
94558000010753,22016,22017,stage1_assignment_speed_mph,AM,33.5921,33.4887,both
94562294978048,22017,22016,stage1_assignment_speed_mph,AM,38.0191,35.7192,both
94562294978055,22017,22023,stage1_assignment_speed_mph,AM,34.7465,34.5095,both
94562294979457,22017,23425,stage1_assignment_speed_mph,AM,30.6735,30.9504,both
94562294979468,22017,23436,stage1_assignment_speed_mph,AM,30.9625,31.0233,both
94566589944006,22018,20678,stage1_assignment_speed_mph,AM,31.5147,30.3954,both
94566589945339,22018,22011,stage1_assignment_speed_mph,AM,58.0,47.82755,both
94566589945352,22018,22024,stage1_assignment_speed_mph,AM,43.6824,43.5501,both
94570884891266,22019,642,stage1_assignment_speed_mph,AM,22.9678,22.9617,both
94570884891271,22019,647,stage1_assignment_speed_mph,AM,22.9855,22.9831,both
94570884912637,22019,22013,stage1_assignment_speed_mph,AM,37.8362,35.36585,both
94570884914050,22019,23426,stage1_assignment_speed_mph,AM,31.169,32.0122,both
94570884914051,22019,23427,stage1_assignment_speed_mph,AM,38.2719,37.6296,both
94575179858567,22020,647,stage1_assignment_speed_mph,AM,22.9834,22.98085,both
94575179879944,22020,22024,stage1_assignment_speed_mph,AM,39.8624,38.29605,both
94575179881350,22020,23430,stage1_assignment_speed_mph,AM,39.0489,38.2682,both
94579474825862,22021,646,stage1_assignment_speed_mph,AM,22.99,22.9882,both
94579474847246,22021,22030,stage1_assignment_speed_mph,AM,33.2023,32.65245,both
94579474848643,22021,23427,stage1_assignment_speed_mph,AM,37.8994,37.2224,both
94583769793155,22022,643,stage1_assignment_speed_mph,AM,28.9754,28.9676,both
94583769814537,22022,22025,stage1_assignment_speed_mph,AM,35.0,35.0,both
94583769814539,22022,22027,stage1_assignment_speed_mph,AM,30.7827,31.86745,both
94583769815938,22022,23426,stage1_assignment_speed_mph,AM,40.3969,38.51885,both
94588064760450,22023,642,stage1_assignment_speed_mph,AM,22.9629,22.9538,both
94588064781825,22023,22017,stage1_assignment_speed_mph,AM,40.2904,38.20705,both
94588064781833,22023,22025,stage1_assignment_speed_mph,AM,26.0552,26.609,both
94592359749116,22024,22012,stage1_assignment_speed_mph,AM,40.1699,38.72565,both
94592359749122,22024,22018,stage1_assignment_speed_mph,AM,45.5625,44.94625,both
94592359749124,22024,22020,stage1_assignment_speed_mph,AM,38.0464,37.0629,both
94596654695041,22025,641,stage1_assignment_speed_mph,AM,16.9654,16.94135,both
94596654695042,22025,642,stage1_assignment_speed_mph,AM,22.9731,22.9634,both
94596654716422,22025,22022,stage1_assignment_speed_mph,AM,35.0,35.0,both
94596654716423,22025,22023,stage1_assignment_speed_mph,AM,31.0664,30.5402,both
94596654716426,22025,22026,stage1_assignment_speed_mph,AM,25.7806,26.0118,both
94600949683721,22026,22025,stage1_assignment_speed_mph,AM,28.2027,27.4665,both
94600949683723,22026,22027,stage1_assignment_speed_mph,AM,30.6223,30.3321,both
94600949683730,22026,22034,stage1_assignment_speed_mph,AM,30.3477,29.5184,both
94600949685120,22026,23424,stage1_assignment_speed_mph,AM,25.0077,25.145,both
94605244651014,22027,22022,stage1_assignment_speed_mph,AM,39.0454,36.4462,both
94605244651018,22027,22026,stage1_assignment_speed_mph,AM,27.6188,27.3138,both
94605244651020,22027,22028,stage1_assignment_speed_mph,AM,27.1594,28.11395,both
94609539596932,22028,644,stage1_assignment_speed_mph,AM,22.9763,22.9698,both
94609539596933,22028,645,stage1_assignment_speed_mph,AM,16.9841,16.97265,both
94609539616989,22028,20701,stage1_assignment_speed_mph,AM,31.0713,32.02765,both
94609539618315,22028,22027,stage1_assignment_speed_mph,AM,32.6707,29.8719,both
94613834564229,22029,645,stage1_assignment_speed_mph,AM,16.9763,16.955,both
94613834585617,22029,22033,stage1_assignment_speed_mph,AM,22.3028,21.08195,both
94613834587008,22029,23424,stage1_assignment_speed_mph,AM,25.8314,25.79795,both
94613834587082,22029,23498,stage1_assignment_speed_mph,AM,26.1595,26.9534,both
94618129551559,22030,20679,stage1_assignment_speed_mph,AM,32.917,31.94045,both
94618129552901,22030,22021,stage1_assignment_speed_mph,AM,32.8925,32.5286,both
94618129554310,22030,23430,stage1_assignment_speed_mph,AM,37.9398,36.0169,both
94622424503184,22031,5008,stage1_assignment_speed_mph,AM,35.0,35.0,both
94622424520209,22031,22033,stage1_assignment_speed_mph,AM,32.0693,31.67205,both
94622424521040,22031,22864,stage1_assignment_speed_mph,AM,23.4679,22.99455,both
94622424521675,22031,23499,stage1_assignment_speed_mph,AM,25.3376,25.51215,both
94626719466107,22032,635,stage1_assignment_speed_mph,AM,16.9809,16.9681,both
94626719488895,22032,23423,stage1_assignment_speed_mph,AM,25.7931,26.00935,both
94626719488971,22032,23499,stage1_assignment_speed_mph,AM,25.4635,25.8357,both
94631014433407,22033,639,stage1_assignment_speed_mph,AM,16.9372,16.9114,both
94631014454797,22033,22029,stage1_assignment_speed_mph,AM,23.3015,22.09745,both
94631014454799,22033,22031,stage1_assignment_speed_mph,AM,30.3152,30.48785,both
94635309400702,22034,638,stage1_assignment_speed_mph,AM,16.9782,16.97305,both
94635309400705,22034,641,stage1_assignment_speed_mph,AM,16.9964,16.9949,both
94635309422090,22034,22026,stage1_assignment_speed_mph,AM,30.5291,30.467,both
94635309423580,22034,23516,stage1_assignment_speed_mph,AM,30.9001,29.9583,both
94639604368024,22035,664,stage1_assignment_speed_mph,AM,16.8871,16.84905,both
94639604389414,22035,22054,stage1_assignment_speed_mph,AM,35.0,35.0,both
94639604389419,22035,22059,stage1_assignment_speed_mph,AM,33.7185,32.2737,both
94639604390804,22035,23444,stage1_assignment_speed_mph,AM,30.2831,31.52495,both
94643899356705,22036,22049,stage1_assignment_speed_mph,AM,25.486,25.815,both
94643899356740,22036,22084,stage1_assignment_speed_mph,AM,27.8746,26.84755,both
94643899358078,22036,23422,stage1_assignment_speed_mph,AM,37.456,36.1252,both
94643899358079,22036,23423,stage1_assignment_speed_mph,AM,25.3658,25.66,both
94648194324052,22037,22100,stage1_assignment_speed_mph,AM,27.3394,26.60025,both
94648194324101,22037,22149,stage1_assignment_speed_mph,AM,35.0,35.0,both
94648194324124,22037,22172,stage1_assignment_speed_mph,AM,35.0,35.0,both
94648194325347,22037,23395,stage1_assignment_speed_mph,AM,27.61,27.0402,both
94652489269889,22038,641,stage1_assignment_speed_mph,AM,16.9573,16.9378,both
94652489291287,22038,22039,stage1_assignment_speed_mph,AM,27.3709,26.21215,both
94652489291288,22038,22040,stage1_assignment_speed_mph,AM,35.0,35.0,both
94652489292686,22038,23438,stage1_assignment_speed_mph,AM,33.2779,33.26725,both
94652489292764,22038,23516,stage1_assignment_speed_mph,AM,32.9587,33.33065,both
94656784258582,22039,22038,stage1_assignment_speed_mph,AM,26.0107,25.3921,both
94656784258590,22039,22046,stage1_assignment_speed_mph,AM,34.3806,32.57175,both
94656784259980,22039,23436,stage1_assignment_speed_mph,AM,31.2848,29.0314,both
94661079225878,22040,22038,stage1_assignment_speed_mph,AM,35.0,35.0,both
94661079225882,22040,22042,stage1_assignment_speed_mph,AM,26.1249,24.9914,both
94661079225887,22040,22047,stage1_assignment_speed_mph,AM,23.4777,23.1785,both
94665374171793,22041,657,stage1_assignment_speed_mph,AM,34.9801,34.9728,both
94665374171796,22041,660,stage1_assignment_speed_mph,AM,28.9978,28.9972,both
94665374193151,22041,22015,stage1_assignment_speed_mph,AM,35.908,35.31935,both
94665374193179,22041,22043,stage1_assignment_speed_mph,AM,30.1284,30.3304,both
94669669160472,22042,22040,stage1_assignment_speed_mph,AM,23.4779,23.1783,both
94669669161869,22042,23437,stage1_assignment_speed_mph,AM,27.0266,25.88345,both
94669669161871,22042,23439,stage1_assignment_speed_mph,AM,27.2814,26.60985,both
94673964127769,22043,22041,stage1_assignment_speed_mph,AM,33.3197,32.17895,both
94673964127774,22043,22046,stage1_assignment_speed_mph,AM,35.9561,35.26145,both
94673964127790,22043,22062,stage1_assignment_speed_mph,AM,32.3314,30.9869,both
94673964129165,22043,23437,stage1_assignment_speed_mph,AM,25.3343,24.8568,both
94678259095175,22044,22151,stage1_assignment_speed_mph,AM,25.5594,25.7453,both
94678259095197,22044,22173,stage1_assignment_speed_mph,AM,35.0,35.0,both
94678259095198,22044,22174,stage1_assignment_speed_mph,AM,25.5542,25.70725,both
94682554062384,22045,22064,stage1_assignment_speed_mph,AM,35.0,35.0,both
